employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,n_employees_region,hist_enrollment_rate_region,avg_salary_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level
10086,45,Female,Married,71778.2,Part-time,West,Yes,6.3,1,2024-05-19,2024-04-28,Email,Standard,Third-Party,No,0.855,2582,0.613,65007.07,574,4.7,437,28,Low
19788,41,Female,Married,61946.52,Full-time,West,Yes,2.9,1,,2024-02-08,Email,Standard,Direct,No,0.972,2582,0.613,65007.07,574,4.7,437,28,Low
12704,58,Female,Single,40380.88,Full-time,Midwest,Yes,8.0,1,2024-10-08,2024-10-03,Phone,Bronze,Employer-Sponsored,Yes,0.826,2488,0.617,64921.46,595,4.4,469,18,High
14287,51,Male,Single,72310.86,Full-time,Northeast,Yes,5.9,1,2024-11-23,2024-10-27,None,Standard,Third-Party,Yes,0.818,2506,0.612,65008.32,455,3.1,151,38,Low
11431,64,Female,Married,57744.91,Part-time,South,No,2.1,0,2024-01-17,2023-12-20,Email,Standard,Third-Party,Yes,0.08,2424,0.628,65200.49,481,3.3,324,17,Medium
18145,40,Male,Married,47912.29,Full-time,Midwest,No,3.0,0,2024-04-17,2024-03-29,Email,Basic,Third-Party,No,0.124,2488,0.617,64921.46,595,4.4,469,18,High
14422,27,Male,Single,52229.63,Full-time,South,Yes,2.1,0,2024-11-17,2024-10-27,Phone,Basic,Direct,No,0.153,2424,0.628,65200.49,481,3.3,324,17,Medium
17849,28,Female,Married,78850.21,Part-time,South,Yes,5.9,0,2024-11-12,2024-11-10,SMS,Silver,Employer-Sponsored,No,,2424,0.628,65200.49,481,3.3,324,17,Medium
12220,63,Male,Married,69582.43,Full-time,Midwest,Yes,9.6,1,2024-04-05,2024-03-12,Email,Standard,Direct,Yes,,2488,0.617,64921.46,595,4.4,469,18,High
17175,41,Female,Single,58092.42,Full-time,South,Yes,8.9,1,2024-05-22,2024-05-19,SMS,Silver,Direct,No,0.779,2424,0.628,65200.49,481,3.3,324,17,Medium
19754,29,Female,Married,45470.2,Full-time,Midwest,No,0.3,0,2024-09-09,2024-08-20,SMS,Bronze,Direct,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
17321,60,Female,Married,60517.69,Full-time,West,Yes,14.5,1,2024-05-20,2024-04-28,None,Standard,Direct,Yes,0.823,2582,0.613,65007.07,574,4.7,437,28,Low
14087,43,Male,Single,59179.36,Full-time,West,Yes,0.9,1,2024-04-24,2024-04-01,Email,Standard,Employer-Sponsored,New Hire,0.845,2582,0.613,65007.07,574,4.7,437,28,Low
14667,32,Other,Single,73937.56,Full-time,Northeast,Yes,4.6,1,,2024-10-21,Email,Standard,Direct,No,0.868,2506,0.612,65008.32,455,3.1,151,38,Low
10509,34,Male,Single,43691.16,Full-time,Midwest,No,2.0,0,2024-04-08,2024-03-12,Unknown,Basic,Employer-Sponsored,No,0.19,2488,0.617,64921.46,595,4.4,469,18,High
13506,45,Female,Divorced,42893.63,Full-time,South,Yes,3.1,1,2024-05-02,2024-04-20,Email,Bronze,Employer-Sponsored,Yes,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
16731,29,Female,Married,72892.53,Part-time,West,Yes,3.9,0,2024-10-18,2024-09-28,Unknown,Standard,Employer-Sponsored,No,0.052,2582,0.613,65007.07,574,4.7,437,28,Low
10458,56,Female,Married,89296.09,Part-time,South,Yes,7.4,1,2024-11-17,2024-11-06,Email,Premium,Third-Party,Yes,,2424,0.628,65200.49,481,3.3,324,17,Medium
17658,31,Female,Married,69014.23,Full-time,Midwest,No,2.5,1,2024-12-06,2024-11-26,Phone,Silver,Employer-Sponsored,Yes,0.829,2488,0.617,64921.46,595,4.4,469,18,High
12701,63,Male,Single,68617.74,Full-time,Northeast,Yes,3.4,1,2024-12-25,2024-12-17,Email,Standard,Direct,Yes,0.78,2506,0.612,65008.32,455,3.1,151,38,Low
12465,61,Female,Single,92478.92,Full-time,Northeast,Yes,8.2,1,2024-09-25,2024-09-01,SMS,Gold,Employer-Sponsored,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
19783,63,Other,Single,94994.95,Part-time,Northeast,No,4.4,0,2024-05-09,2024-05-03,SMS,Gold,Direct,New Hire,0.032,2506,0.612,65008.32,455,3.1,151,38,Low
11750,40,Female,Single,78187.88,Full-time,Northeast,Yes,4.3,1,2024-09-04,2024-08-29,SMS,Silver,Direct,Yes,0.796,2506,0.612,65008.32,455,3.1,151,38,Low
12637,26,Male,Married,66962.27,Full-time,South,Yes,0.6,1,2024-05-18,2024-04-29,Email,Standard,Employer-Sponsored,New Hire,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
15493,53,Female,Married,47692.69,Full-time,Midwest,No,3.2,0,2024-07-26,2024-07-03,SMS,Basic,Direct,No,0.149,2488,0.617,64921.46,595,4.4,469,18,High
17115,35,Male,Married,51748.84,Full-time,Northeast,Yes,0.0,1,,2024-11-12,None,Basic,Employer-Sponsored,New Hire,0.866,2506,0.612,65008.32,455,3.1,151,38,Low
13523,49,Female,Single,72888.04,Full-time,South,No,0.7,1,2024-05-08,2024-04-11,SMS,Silver,Employer-Sponsored,New Hire,0.818,2424,0.628,65200.49,481,3.3,324,17,Medium
12382,32,Male,Single,44082.9,Part-time,Midwest,Yes,0.9,0,2024-06-29,2024-06-11,Email,Basic,Direct,New Hire,0.227,2488,0.617,64921.46,595,4.4,469,18,High
16391,31,Female,Single,67905.06,Part-time,Northeast,Yes,1.6,1,2024-11-24,2024-10-31,Email,Silver,Employer-Sponsored,Yes,0.907,2506,0.612,65008.32,455,3.1,151,38,Low
17116,26,Female,Married,59553.08,Full-time,West,Yes,1.8,0,2024-11-03,2024-10-15,Email,Standard,Direct,New Hire,0.153,2582,0.613,65007.07,574,4.7,437,28,Low
14997,44,Female,Married,42891.32,Contract,South,Yes,2.2,0,2024-08-09,2024-08-07,Email,Basic,Third-Party,Yes,0.11,2424,0.628,65200.49,481,3.3,324,17,Medium
14693,57,Female,Married,47727.88,Full-time,Midwest,Yes,3.7,1,2024-03-07,2024-02-16,Email,Bronze,Employer-Sponsored,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
10139,60,Male,Single,66467.84,Full-time,West,Yes,0.4,1,2024-07-20,2024-07-02,None,Standard,Third-Party,New Hire,0.829,2582,0.613,65007.07,574,4.7,437,28,Low
18856,62,Male,Married,63263.07,Full-time,Northeast,No,7.8,1,2024-05-23,2024-05-03,Unknown,Silver,Direct,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
18808,41,Female,Married,77523.06,Contract,West,Yes,4.4,1,2024-11-16,2024-10-22,Email,Standard,Third-Party,New Hire,,2582,0.613,65007.07,574,4.7,437,28,Low
19365,22,Female,Married,57010.67,Full-time,Midwest,Yes,14.4,0,2024-04-13,2024-03-31,Email,Standard,Direct,New Hire,0.23,2488,0.617,64921.46,595,4.4,469,18,High
17537,38,Male,Married,69980.37,Full-time,Northeast,Yes,6.6,1,2024-09-16,2024-08-29,Email,Silver,Third-Party,New Hire,0.75,2506,0.612,65008.32,455,3.1,151,38,Low
15431,41,Female,Married,76409.07,Full-time,South,Yes,3.5,1,2024-06-22,2024-05-27,Email,Silver,Direct,Yes,0.986,2424,0.628,65200.49,481,3.3,324,17,Medium
14339,46,Male,Single,74279.33,Contract,West,Yes,0.1,1,2024-04-18,2024-04-13,Email,Standard,Employer-Sponsored,New Hire,0.969,2582,0.613,65007.07,574,4.7,437,28,Low
15410,37,Male,Widowed,65359.81,Full-time,Midwest,Yes,0.7,1,2024-08-06,2024-07-18,Email,Silver,Employer-Sponsored,New Hire,0.975,2488,0.617,64921.46,595,4.4,469,18,High
19148,64,Male,Married,61611.4,Full-time,Northeast,No,0.8,1,2024-10-14,2024-09-24,Email,Standard,Unknown,New Hire,0.935,2506,0.612,65008.32,455,3.1,151,38,Low
18641,57,Female,Single,64015.14,Full-time,Midwest,Yes,4.4,1,2024-06-20,2024-06-15,None,Standard,Employer-Sponsored,New Hire,0.842,2488,0.617,64921.46,595,4.4,469,18,High
10690,40,Male,Married,63161.74,Full-time,Northeast,No,1.4,1,2024-12-09,2024-12-04,Email,Standard,Employer-Sponsored,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
10370,46,Female,Widowed,56786.88,Full-time,Northeast,Yes,4.6,1,2024-07-27,2024-07-09,Email,Standard,Direct,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
15362,32,Female,Single,76701.59,Full-time,Midwest,Yes,3.4,1,2024-06-09,2024-06-05,Phone,Standard,Third-Party,Yes,0.821,2488,0.617,64921.46,595,4.4,469,18,High
10079,62,Male,Married,92575.08,Full-time,South,Yes,3.7,1,2024-01-22,2023-12-24,SMS,Gold,Third-Party,Yes,0.877,2424,0.628,65200.49,481,3.3,324,17,Medium
19023,44,Male,Single,94863.99,Full-time,West,Yes,6.4,1,2024-11-15,2024-11-03,Phone,Premium,Direct,Yes,0.753,2582,0.613,65007.07,574,4.7,437,28,Low
15412,41,Male,Married,57770.83,Full-time,West,Yes,2.0,1,2024-03-02,2024-02-23,Email,Standard,Direct,New Hire,0.758,2582,0.613,65007.07,574,4.7,437,28,Low
14601,33,Female,Single,69886.04,Full-time,West,Yes,1.7,1,2024-03-27,2024-03-18,None,Standard,Employer-Sponsored,New Hire,0.882,2582,0.613,65007.07,574,4.7,437,28,Low
12551,38,Male,Single,52117.66,Full-time,Midwest,Yes,1.7,1,2024-11-25,2024-11-14,Phone,Unknown,Direct,New Hire,0.718,2488,0.617,64921.46,595,4.4,469,18,High
16637,28,Female,Single,71202.57,Full-time,West,No,0.7,0,2024-10-08,2024-09-11,Email,Standard,Employer-Sponsored,New Hire,,2582,0.613,65007.07,574,4.7,437,28,Low
17377,55,Female,Divorced,61040.67,Part-time,Midwest,Yes,0.3,1,2024-04-14,2024-04-03,Phone,Standard,Direct,New Hire,0.904,2488,0.617,64921.46,595,4.4,469,18,High
16220,48,Female,Married,53453.32,Full-time,South,Yes,0.2,1,2024-02-17,2024-02-09,None,Bronze,Third-Party,New Hire,0.954,2424,0.628,65200.49,481,3.3,324,17,Medium
17095,26,Male,Single,65909.47,Full-time,Northeast,Yes,1.4,1,2024-10-29,2024-10-02,Email,Standard,Direct,No,0.819,2506,0.612,65008.32,455,3.1,151,38,Low
17546,34,Male,Single,65240.38,Full-time,Midwest,No,0.5,1,2024-06-29,2024-06-24,Phone,Silver,Third-Party,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
15070,34,Male,Married,46919.95,Contract,Midwest,Yes,12.2,0,2024-11-19,2024-10-29,Email,Bronze,Third-Party,No,0.112,2488,0.617,64921.46,595,4.4,469,18,High
11306,58,Male,Married,67130.05,Full-time,South,Yes,19.5,1,2024-05-10,2024-05-06,SMS,Standard,Employer-Sponsored,New Hire,0.922,2424,0.628,65200.49,481,3.3,324,17,Medium
13010,40,Male,Married,69451.1,Full-time,West,No,5.9,1,2024-04-11,2024-03-16,Unknown,Standard,Employer-Sponsored,Yes,0.969,2582,0.613,65007.07,574,4.7,437,28,Low
17671,46,Other,Single,62519.66,Full-time,West,No,1.7,1,,2024-07-09,Email,Silver,Unknown,Yes,0.846,2582,0.613,65007.07,574,4.7,437,28,Low
16212,39,Female,Single,85465.03,Contract,Northeast,Yes,4.1,1,2024-03-16,2024-02-29,SMS,Premium,Direct,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
18614,32,Female,Married,103526.27,Part-time,Northeast,Yes,2.8,1,2024-09-22,2024-09-11,SMS,Premium,Third-Party,New Hire,0.806,2506,0.612,65008.32,455,3.1,151,38,Low
13083,22,Female,Married,68022.42,Part-time,South,No,3.0,0,2024-07-16,2024-07-12,Email,Standard,Direct,No,,2424,0.628,65200.49,481,3.3,324,17,Medium
17008,62,Male,Single,59272.79,Full-time,West,Yes,2.2,1,,2024-12-15,Email,Silver,Third-Party,New Hire,0.924,2582,0.613,65007.07,574,4.7,437,28,Low
14311,40,Female,Married,57565.9,Full-time,Midwest,Yes,0.5,1,2024-02-24,2024-02-13,Email,Silver,Direct,New Hire,0.99,2488,0.617,64921.46,595,4.4,469,18,High
12420,26,Female,Single,65492.69,Contract,West,No,7.5,0,2024-10-17,2024-09-23,Unknown,Standard,Employer-Sponsored,No,0.115,2582,0.613,65007.07,574,4.7,437,28,Low
11342,28,Female,Single,68098.5,Full-time,Northeast,Yes,1.3,1,2024-10-03,2024-09-17,SMS,Standard,Third-Party,No,0.987,2506,0.612,65008.32,455,3.1,151,38,Low
14408,29,Male,Divorced,81702.91,Full-time,West,No,0.2,0,2024-04-23,2024-04-03,Unknown,Standard,Third-Party,New Hire,0.23,2582,0.613,65007.07,574,4.7,437,28,Low
18551,33,Female,Single,81122.86,Full-time,Northeast,Yes,2.0,1,2024-11-21,2024-11-13,Phone,Silver,Third-Party,New Hire,0.839,2506,0.612,65008.32,455,3.1,151,38,Low
10384,53,Male,Married,54843.08,Full-time,Midwest,No,14.4,0,2024-05-17,2024-05-09,Phone,Basic,Third-Party,No,0.175,2488,0.617,64921.46,595,4.4,469,18,High
16258,30,Female,Single,66868.43,Part-time,West,No,0.8,0,2024-11-30,2024-11-17,Unknown,Silver,Third-Party,New Hire,0.157,2582,0.613,65007.07,574,4.7,437,28,Low
19999,46,Male,Married,61982.89,Full-time,Midwest,Yes,4.5,1,2024-07-28,2024-07-24,Email,Silver,Employer-Sponsored,No,0.721,2488,0.617,64921.46,595,4.4,469,18,High
16288,44,Male,Widowed,64903.79,Full-time,Midwest,Yes,0.9,1,2024-06-23,2024-06-07,Phone,Standard,Direct,New Hire,0.971,2488,0.617,64921.46,595,4.4,469,18,High
18830,47,Female,Single,46327.17,Part-time,West,No,2.1,0,2024-02-02,2024-01-11,Email,Bronze,Employer-Sponsored,New Hire,0.218,2582,0.613,65007.07,574,4.7,437,28,Low
13802,48,Male,Married,62973.58,Full-time,West,No,4.8,1,2024-04-28,2024-04-12,Phone,Standard,Employer-Sponsored,New Hire,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
14969,55,Male,Married,76791.24,Full-time,West,Yes,2.7,1,2024-04-13,2024-03-21,Phone,Standard,Unknown,Yes,0.79,2582,0.613,65007.07,574,4.7,437,28,Low
15175,38,Female,Married,77100.05,Full-time,Northeast,No,13.3,1,2024-09-02,2024-08-22,Email,Standard,Direct,Yes,0.867,2506,0.612,65008.32,455,3.1,151,38,Low
12594,52,Female,Married,63482.05,Full-time,West,Yes,1.6,1,2024-03-27,2024-03-01,Unknown,Standard,Third-Party,Yes,0.78,2582,0.613,65007.07,574,4.7,437,28,Low
11577,50,Female,Single,62308.81,Full-time,Northeast,Yes,0.1,1,2024-02-27,2024-02-08,Email,Silver,Direct,New Hire,0.93,2506,0.612,65008.32,455,3.1,151,38,Low
18086,28,Female,Married,80406.05,Full-time,West,No,9.4,0,2024-03-25,2024-03-17,Phone,Standard,Employer-Sponsored,No,0.117,2582,0.613,65007.07,574,4.7,437,28,Low
15793,50,Female,Single,58331.39,Full-time,West,Yes,1.0,1,2024-06-07,2024-05-12,SMS,Silver,Employer-Sponsored,New Hire,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
17877,51,Female,Divorced,41552.16,Full-time,West,No,8.1,0,2024-08-19,2024-08-08,Phone,Unknown,Third-Party,New Hire,0.185,2582,0.613,65007.07,574,4.7,437,28,Low
16562,37,Male,Single,52868.19,Full-time,West,No,1.3,0,2024-05-15,2024-04-16,Email,Unknown,Third-Party,No,0.255,2582,0.613,65007.07,574,4.7,437,28,Low
18017,61,Male,Single,66948.41,Full-time,Northeast,Yes,0.2,1,2024-03-21,2024-02-22,Email,Standard,Direct,New Hire,0.989,2506,0.612,65008.32,455,3.1,151,38,Low
13930,53,Female,Single,85742.1,Full-time,Northeast,Yes,2.5,1,2024-02-21,2024-01-23,Email,Premium,Direct,Yes,0.855,2506,0.612,65008.32,455,3.1,151,38,Low
12781,27,Male,Married,76198.12,Full-time,South,No,0.6,0,2024-10-25,2024-10-03,Unknown,Standard,Third-Party,New Hire,0.184,2424,0.628,65200.49,481,3.3,324,17,Medium
10197,53,Female,Married,44636.65,Part-time,Midwest,Yes,2.6,0,2024-11-27,2024-11-04,Unknown,Basic,Direct,No,,2488,0.617,64921.46,595,4.4,469,18,High
10743,38,Male,Single,57353.25,Full-time,South,Yes,7.9,1,2024-03-27,2024-03-10,Unknown,Standard,Third-Party,Yes,0.942,2424,0.628,65200.49,481,3.3,324,17,Medium
18869,31,Female,Single,75984.5,Full-time,West,Yes,1.8,1,2024-12-06,2024-11-13,Email,Standard,Third-Party,Yes,,2582,0.613,65007.07,574,4.7,437,28,Low
16586,23,Female,Married,67236.31,Part-time,Midwest,Yes,4.4,0,2024-12-19,2024-12-16,Email,Standard,Direct,New Hire,0.326,2488,0.617,64921.46,595,4.4,469,18,High
19868,34,Female,Married,38688.97,Full-time,West,No,9.7,0,2024-05-03,2024-04-30,Email,Basic,Unknown,No,0.195,2582,0.613,65007.07,574,4.7,437,28,Low
15415,62,Female,Married,52772.93,Full-time,Northeast,No,5.3,0,2024-09-09,2024-09-07,Email,Basic,Direct,Yes,0.01,2506,0.612,65008.32,455,3.1,151,38,Low
10956,63,Male,Divorced,67744.36,Full-time,West,Yes,6.4,1,2024-05-02,2024-04-09,Email,Standard,Employer-Sponsored,Yes,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
17842,47,Male,Single,64053.81,Contract,Midwest,No,5.0,0,2024-02-13,2024-02-12,Email,Standard,Employer-Sponsored,Yes,0.179,2488,0.617,64921.46,595,4.4,469,18,High
13455,32,Female,Single,67638.41,Part-time,Midwest,No,0.3,0,2024-08-29,2024-08-07,Phone,Standard,Direct,New Hire,0.184,2488,0.617,64921.46,595,4.4,469,18,High
16871,49,Male,Married,78639.41,Full-time,West,No,6.5,1,2024-12-10,2024-12-04,Email,Standard,Third-Party,Yes,0.908,2582,0.613,65007.07,574,4.7,437,28,Low
18493,58,Female,Married,77778.59,Full-time,West,No,2.3,1,2024-03-17,2024-02-28,Email,Standard,Employer-Sponsored,Yes,0.8,2582,0.613,65007.07,574,4.7,437,28,Low
16518,50,Male,Single,66256.59,Part-time,South,No,1.4,0,,2024-07-10,Phone,Silver,Employer-Sponsored,Yes,0.312,2424,0.628,65200.49,481,3.3,324,17,Medium
17788,54,Female,Single,54055.62,Full-time,Midwest,No,13.4,0,2024-08-27,2024-08-26,SMS,Bronze,Employer-Sponsored,No,0.088,2488,0.617,64921.46,595,4.4,469,18,High
16892,58,Other,Single,58335.01,Part-time,Northeast,Yes,2.3,0,2024-01-07,2023-12-28,Phone,Standard,Employer-Sponsored,No,0.053,2506,0.612,65008.32,455,3.1,151,38,Low
16148,53,Female,Single,83281.12,Full-time,Northeast,Yes,3.3,1,2024-05-06,2024-04-15,Email,Standard,Employer-Sponsored,New Hire,0.858,2506,0.612,65008.32,455,3.1,151,38,Low
18000,52,Female,Married,32933.02,Full-time,South,No,10.7,0,2024-12-09,2024-11-27,Email,Basic,Third-Party,No,,2424,0.628,65200.49,481,3.3,324,17,Medium
17106,26,Female,Married,58391.76,Full-time,Northeast,Yes,0.3,0,2024-04-13,2024-03-19,Phone,Standard,Direct,New Hire,0.248,2506,0.612,65008.32,455,3.1,151,38,Low
18602,55,Male,Married,72389.48,Part-time,Midwest,No,2.0,0,2024-04-17,2024-03-24,Phone,Silver,Employer-Sponsored,No,0.176,2488,0.617,64921.46,595,4.4,469,18,High
11068,61,Female,Married,65401.47,Part-time,Midwest,No,9.5,0,2024-11-25,2024-11-11,Email,Standard,Direct,No,0.142,2488,0.617,64921.46,595,4.4,469,18,High
18933,50,Male,Married,53972.46,Full-time,South,Yes,1.9,1,2024-08-10,2024-07-20,SMS,Basic,Employer-Sponsored,Yes,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
16315,64,Female,Married,95614.21,Full-time,Midwest,Yes,4.1,1,2024-11-05,2024-10-09,Email,Gold,Employer-Sponsored,New Hire,0.99,2488,0.617,64921.46,595,4.4,469,18,High
11679,29,Female,Single,47311.13,Part-time,Midwest,No,2.7,0,2024-04-02,2024-03-05,Unknown,Basic,Third-Party,No,0.257,2488,0.617,64921.46,595,4.4,469,18,High
17149,39,Female,Divorced,75264.11,Full-time,Midwest,Yes,3.2,1,2024-06-11,2024-05-29,Email,Silver,Third-Party,Yes,0.99,2488,0.617,64921.46,595,4.4,469,18,High
12630,51,Female,Married,85251.41,Part-time,Midwest,No,0.8,0,2024-01-22,2023-12-25,Email,Premium,Employer-Sponsored,New Hire,0.12,2488,0.617,64921.46,595,4.4,469,18,High
10761,29,Female,Married,58049.26,Contract,West,Yes,0.9,0,2024-09-25,2024-09-08,Phone,Silver,Employer-Sponsored,New Hire,0.08,2582,0.613,65007.07,574,4.7,437,28,Low
10979,27,Male,Single,67276.72,Full-time,Northeast,No,7.4,0,2024-10-29,2024-10-01,Phone,Standard,Employer-Sponsored,New Hire,0.251,2506,0.612,65008.32,455,3.1,151,38,Low
18598,46,Other,Single,75827.85,Full-time,Midwest,No,0.2,1,2024-12-04,2024-11-22,Email,Standard,Direct,New Hire,0.766,2488,0.617,64921.46,595,4.4,469,18,High
13114,41,Female,Divorced,69936.67,Contract,Midwest,Yes,4.1,1,2024-08-12,2024-08-01,Email,Standard,Direct,Yes,0.953,2488,0.617,64921.46,595,4.4,469,18,High
15425,33,Male,Married,97295.32,Full-time,West,Yes,0.8,1,2024-09-16,2024-09-11,Unknown,Premium,Third-Party,New Hire,0.917,2582,0.613,65007.07,574,4.7,437,28,Low
15725,58,Male,Single,54846.28,Full-time,Northeast,No,4.1,0,2024-08-19,2024-08-28,Unknown,Basic,Direct,New Hire,0.074,2506,0.612,65008.32,455,3.1,151,38,Low
13053,35,Male,Widowed,61369.15,Full-time,Northeast,No,3.3,1,2024-01-30,2024-01-31,Phone,Silver,Employer-Sponsored,Yes,0.95,2506,0.612,65008.32,455,3.1,151,38,Low
11796,39,Male,Married,41209.71,Full-time,South,Yes,0.3,1,2024-10-21,2024-09-23,Email,Basic,Unknown,New Hire,0.935,2424,0.628,65200.49,481,3.3,324,17,Medium
14169,59,Female,Married,44711.28,Full-time,Midwest,No,5.1,0,2024-11-04,2024-10-22,Email,Basic,Direct,No,0.015,2488,0.617,64921.46,595,4.4,469,18,High
18932,49,Male,Married,77999.58,Part-time,Northeast,Yes,0.6,1,2024-11-19,2024-11-08,Phone,Standard,Third-Party,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
17412,64,Male,Single,48053.56,Full-time,South,Yes,0.9,1,2024-10-23,2024-10-10,SMS,Unknown,Third-Party,New Hire,0.811,2424,0.628,65200.49,481,3.3,324,17,Medium
15233,63,Female,Single,73650.32,Full-time,Northeast,Yes,0.5,1,2024-02-25,2024-01-27,Phone,Standard,Direct,New Hire,0.827,2506,0.612,65008.32,455,3.1,151,38,Low
14512,54,Male,Divorced,76320.19,Full-time,Northeast,Yes,7.5,1,2024-12-06,2024-11-23,SMS,Standard,Direct,Yes,0.694,2506,0.612,65008.32,455,3.1,151,38,Low
15884,47,Female,Married,56768.66,Full-time,South,No,6.9,0,2024-05-02,2024-04-19,Email,Silver,Direct,New Hire,0.24,2424,0.628,65200.49,481,3.3,324,17,Medium
11083,39,Female,Married,83276.74,Contract,South,No,1.6,0,2024-03-04,2024-02-22,Unknown,Standard,Direct,No,0.133,2424,0.628,65200.49,481,3.3,324,17,Medium
18122,45,Male,Single,77608.67,Full-time,West,Yes,11.8,1,2024-12-15,2024-12-11,Unknown,Silver,Employer-Sponsored,Yes,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
16180,35,Female,Married,62287.11,Part-time,West,Yes,1.1,1,2024-03-17,2024-02-20,Email,Silver,Employer-Sponsored,New Hire,0.881,2582,0.613,65007.07,574,4.7,437,28,Low
16147,41,Male,Married,74932.62,Contract,West,Yes,7.7,1,2024-05-08,2024-04-14,Phone,Silver,Direct,No,0.9,2582,0.613,65007.07,574,4.7,437,28,Low
17828,63,Male,Divorced,51711.15,Part-time,South,Yes,1.0,0,2024-12-18,2024-11-27,Unknown,Bronze,Employer-Sponsored,Yes,0.174,2424,0.628,65200.49,481,3.3,324,17,Medium
13713,27,Female,Single,54999.52,Full-time,South,Yes,1.1,0,2024-01-19,2023-12-29,Unknown,Basic,Direct,Yes,0.191,2424,0.628,65200.49,481,3.3,324,17,Medium
14079,62,Female,Single,48400.47,Part-time,Midwest,Yes,6.6,0,2024-01-07,2023-12-29,Email,Basic,Employer-Sponsored,No,0.048,2488,0.617,64921.46,595,4.4,469,18,High
15084,27,Female,Married,72425.09,Full-time,Northeast,Yes,3.2,1,2024-08-09,2024-07-11,SMS,Standard,Employer-Sponsored,Yes,0.793,2506,0.612,65008.32,455,3.1,151,38,Low
10372,43,Female,Married,76696.04,Part-time,South,No,7.3,0,,2024-10-25,Phone,Silver,Unknown,New Hire,0.127,2424,0.628,65200.49,481,3.3,324,17,Medium
17325,44,Female,Divorced,69164.79,Full-time,South,No,7.4,1,2024-08-07,2024-07-22,Email,Silver,Direct,Yes,0.806,2424,0.628,65200.49,481,3.3,324,17,Medium
16047,24,Male,Divorced,40532.54,Full-time,Midwest,Yes,2.8,0,2024-06-12,2024-06-07,Email,Unknown,Direct,New Hire,0.175,2488,0.617,64921.46,595,4.4,469,18,High
19623,29,Male,Single,58164.95,Full-time,Midwest,No,10.6,0,2024-10-09,2024-09-26,Email,Standard,Employer-Sponsored,No,0.167,2488,0.617,64921.46,595,4.4,469,18,High
15542,24,Female,Married,73793.61,Full-time,West,No,4.2,0,2024-04-13,2024-03-23,Email,Silver,Third-Party,New Hire,0.084,2582,0.613,65007.07,574,4.7,437,28,Low
13734,64,Male,Single,51554.29,Full-time,West,No,1.8,0,2024-07-21,2024-07-16,Unknown,Basic,Third-Party,No,0.046,2582,0.613,65007.07,574,4.7,437,28,Low
19016,30,Male,Married,56404.93,Full-time,South,No,9.1,0,2024-01-13,2023-12-15,Phone,Silver,Employer-Sponsored,Yes,0.111,2424,0.628,65200.49,481,3.3,324,17,Medium
15375,49,Female,Married,54630.65,Full-time,Midwest,No,2.0,0,2024-09-16,2024-09-04,Phone,Basic,Third-Party,Yes,,2488,0.617,64921.46,595,4.4,469,18,High
19545,51,Female,Divorced,67985.76,Full-time,South,Yes,1.0,1,2024-08-08,2024-07-13,Unknown,Silver,Employer-Sponsored,Yes,,2424,0.628,65200.49,481,3.3,324,17,Medium
14886,53,Female,Married,86669.43,Full-time,Northeast,Yes,1.1,1,2024-11-29,2024-11-06,Email,Gold,Employer-Sponsored,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
