qemployee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,outreach_notes
12163,63,Male,Single,81757.94,Full-time,Midwest,Yes,1.9,1,2024-04-30,2024-04-22,email,STANDARD,Direct,0,0.772,Attended benefits webinar
19492,30,Female,Divorced,39028.35,Full-time,Northeast,No,2.9,0,29-Jan-2024,2024-01-10,,Bronze,Employer-Sponsored,-1,0.287,Spouse covered elsewhere
14962,48,Female,Married,42852.77,Part-time,South,Yes,1.2,0,2024-11-09,2024-10-21,PHONE,BASIC,,0,0.01,Requested more time
17461,28,Female,Married,64976.21,Full-time,Northeast,No,0.1,0,04-Dec-2024,2024-11-10,e-mail,standard,Employer-Sponsored,-1,0.17,
12986,32,Female,Married,75430.5,Full-time,West,Yes,0.3,1,2024-11-19,2024-10-25,EMAIL,Silver,Direct,-1,0.896,
16291,34,Female,Married,59236.32,Full-time,South,Yes,1.4,1,2024-04-30,2024-04-22,e-mail,silver plan,Employer-Sponsored,1,0.951,Attended benefits webinar
19147,32,Female,Single,67076.86,Full-time,South,No,0.2,1,,2024-01-07,phone,STANDARD,Employer-Sponsored,-1,0.957,No response to first outreach
15683,45,Male,Married,57707.4,Part-time,Northeast,No,2.4,0,2024-08-09,2024-07-25,EMAIL,Standard,Employer-Sponsored,-1,0.16,Spouse covered elsewhere
16520,25,Female,Single,69578.18,Part-time,Midwest,Yes,2.4,0,2024-10-20,2024-09-24,EMAIL,STANDARD,Employer-Sponsored,-1,0.135,Requested more time
15445,58,Female,Married,54706.24,Contract,South,Yes,0.6,0,2024-06-20,2024-05-28,phone,Bronze,,-1,0.01,Declined - cost concern
16114,37,Male,Divorced,74618.58,Full-time,Midwest,No,5.5,1,2024-11-30,2024-11-28,Text,standard,Third-Party,1,0.763,
17712,47,Male,Married,52833.49,Full-time,Midwest,Yes,1.7,1,2024-08-11,2024-07-29,email,Bronze,Third-Party,1,0.832,
16355,24,Male,Widowed,115182.12,Part-time,Northeast,No,10.5,0,2024-08-31,2024-08-20,Email,premium plan,Direct,0,,Requested more time
19508,41,Female,Single,64291.84,Part-time,Midwest,Yes,1.6,1,2024-12-04,2024-12-03,SMS,silver plan,Third-Party,1,0.765,Follow-up scheduled
18203,42,Female,Single,51636.4,Full-time,Northeast,No,1.6,0,2024-04-17,2024-04-16,email,basic,Third-Party,-1,0.153,Spouse covered elsewhere
10756,44,Male,Single,71275.47,Full-time,West,Yes,0.3,1,17/04/2024,2024-03-29,email,Standard,Third-Party,-1,0.906,Follow-up scheduled
10316,45,Female,Divorced,65806.78,Full-time,West,No,3.1,1,26-Mar-2024,2024-03-25,email,standard,Direct,1,0.784,
19462,56,Male,Married,38260.7,Part-time,Midwest,No,2.0,0,2024-12-13,2024-11-23,sms,Bronze,Direct,-1,0.064,
12651,22,Female,Single,47968.62,Part-time,West,Yes,3.5,0,2024-05-20,2024-05-01,EMAIL,,Third-Party,-1,0.189,Spouse covered elsewhere
17313,62,Female,Married,50764.8,Full-time,Northeast,No,1.6,0,,2024-08-13,EMAIL,BASIC,Third-Party,-1,0.077,Requested more time
10215,50,Female,Married,58311.81,Full-time,West,Yes,2.3,1,06/01/2024,2023-12-10,email,STANDARD,Employer-Sponsored,1,0.99,Follow-up scheduled
12257,37,Female,Married,53386.95,Full-time,Northeast,Yes,3.4,1,2024-10-04,2024-09-19,EMAIL,Bronze,Direct,-1,,Follow-up scheduled
15118,61,Male,Married,36909.93,Part-time,West,Yes,0.9,0,2024-06-04,2024-06-02,e-mail,Basic,Employer-Sponsored,-1,0.01,Spouse covered elsewhere
12137,53,Male,Single,62689.16,Contract,South,Yes,0.5,1,11-Jan-2024,2023-12-28,Call,standard,,-1,0.835,Attended benefits webinar
16414,54,Male,Married,53949.02,Full-time,Northeast,Yes,1.9,1,2024-06-24,2024-05-31,PHONE,basic,Third-Party,1,0.849,Requested more time
12174,51,Female,Married,54821.81,Full-time,Midwest,Yes,2.5,1,2024-06-08,2024-05-12,PHONE,BASIC,Direct,1,0.773,Attended benefits webinar
13939,50,Male,Married,73363.81,Part-time,West,No,7.3,0,2024-10-14,2024-09-24,EMAIL,standard,Third-Party,0,0.2,Requested more time
16283,62,Female,Single,45423.29,Contract,Midwest,Yes,5.3,0,15-Nov-2024,2024-10-25,PHONE,Bronze,Direct,-1,0.123,No response to first outreach
18045,42,Female,Married,56400.58,Part-time,Midwest,Yes,1.4,0,2024-02-20,2024-01-28,email,Silver,Employer-Sponsored,0,0.246,Spouse covered elsewhere
17162,39,Male,Single,35719.59,Full-time,South,No,4.3,0,25/05/2024,2024-04-30,,Basic,Employer-Sponsored,1,0.155,No response to first outreach
14433,58,Male,Single,108532.56,Full-time,Midwest,Yes,1.5,1,2024-06-25,2024-06-04,phone,Gold Plan,Direct,-1,0.901,Declined - cost concern
11510,64,Male,Married,49377.1,Full-time,South,No,0.8,0,05/06/2024,2024-06-03,sms,Basic,Employer-Sponsored,-1,0.207,No response to first outreach
11309,33,Female,Married,73100.09,Part-time,West,No,4.6,0,2024-12-02,2024-11-13,phone,STANDARD,Employer-Sponsored,0,0.171,No response to first outreach
10747,45,Male,Married,62903.95,Full-time,Midwest,No,1.1,1,2024-11-17,2024-11-16,Call,silver plan,Direct,1,0.964,Declined - cost concern
17939,23,Male,Single,65286.7,Part-time,Midwest,No,5.1,0,15/05/2024,2024-05-03,phone,STANDARD,Direct,0,,
15538,47,Female,Single,78551.6,Contract,Midwest,Yes,1.0,1,2024-02-11,2024-01-25,None,STANDARD,Third-Party,1,0.911,Follow-up scheduled
19997,37,Male,Widowed,74252.35,Full-time,Northeast,Yes,1.3,1,25/07/2024,2024-06-28,EMAIL,silver plan,Direct,1,0.817,Requested more time
15112,34,Male,Single,75402.59,Full-time,Northeast,No,1.7,1,2024-04-08,2024-03-15,SMS,Standard,Direct,1,0.756,Declined - cost concern
17135,45,Female,Widowed,98008.92,Full-time,Midwest,Yes,2.0,1,2024-04-02,2024-03-20,none,Gold Plan,Direct,0,0.867,Declined - cost concern
11887,52,Female,Divorced,79182.38,Full-time,Northeast,No,2.1,1,20/06/2024,2024-06-19,N/A,silver plan,Third-Party,-1,0.824,Follow-up scheduled
18673,28,Female,Single,87025.41,Part-time,Midwest,Yes,0.7,0,2024-06-03,2024-05-16,Email,gold,Direct,-1,0.245,Declined - cost concern
17444,58,Female,Married,56317.99,Full-time,Midwest,No,7.1,0,2024-02-17,2024-01-21,Text,STANDARD,Employer-Sponsored,1,0.218,
12495,49,Male,Married,39262.77,Full-time,South,Yes,3.4,1,2024-09-25,2024-09-11,Email,basic,Direct,1,0.828,Requested more time
16755,50,Male,Single,61523.76,Full-time,West,Yes,0.7,1,2024-06-18,2024-05-21,none,STANDARD,Direct,-1,0.99,Attended benefits webinar
15474,24,Female,Single,62217.78,Full-time,Midwest,No,3.3,0,2024-05-12,2024-05-01,None,STANDARD,Employer-Sponsored,0,0.189,Attended benefits webinar
16491,45,Female,Married,58764.74,Contract,Northeast,No,5.1,0,09-Jun-2024,2024-06-02,Phone,Standard,Third-Party,-1,0.01,
15203,44,Female,Single,55303.48,Full-time,South,Yes,0.1,1,22/01/2024,2024-01-19,PHONE,Standard,Employer-Sponsored,-1,0.942,
14413,38,Male,Married,47046.14,Full-time,West,Yes,5.5,1,2024-12-02,2024-12-01,Email,Bronze,Employer-Sponsored,1,0.917,Attended benefits webinar
12973,25,Female,Single,59830.79,Part-time,Northeast,Yes,3.7,0,2024-09-03,2024-08-05,N/A,silver plan,Employer-Sponsored,0,0.163,Attended benefits webinar
10290,43,Female,Single,48212.57,Full-time,Midwest,No,5.3,0,23/09/2024,2024-09-10,Email,Basic,Employer-Sponsored,-1,0.088,Spouse covered elsewhere
11802,47,Male,Divorced,78395.76,Full-time,South,Yes,1.2,1,2024-08-24,2024-07-29,email,Standard,Direct,1,0.754,Spouse covered elsewhere
16983,44,Male,Single,51378.8,Full-time,South,Yes,5.5,1,30/05/2024,2024-05-02,Phone,Basic,Employer-Sponsored,1,0.79,
12883,43,Male,Married,48150.12,Full-time,South,No,0.0,0,2024-05-07,2024-04-17,,Bronze,,-1,0.075,Declined - cost concern
17915,24,Female,Divorced,75831.71,Full-time,West,No,2.0,0,2024-10-22,2024-10-18,e-mail,Standard,Employer-Sponsored,0,0.037,No response to first outreach
13182,45,Male,Single,66483.95,Part-time,West,No,1.6,0,25/08/2024,2024-08-23,Email,Silver,Direct,-1,0.217,Spouse covered elsewhere
19383,60,Male,Married,40083.54,Full-time,Northeast,Yes,9.0,1,25-Jan-2024,2024-01-14,Text,BASIC,Direct,-1,0.898,Attended benefits webinar
13638,49,Male,Married,70613.72,Full-time,West,Yes,1.0,1,2024-07-03,2024-06-11,EMAIL,Silver,Direct,1,,Requested more time
11059,32,Female,Single,70626.31,Full-time,South,Yes,1.8,1,2024-08-14,2024-07-17,PHONE,Silver,Direct,1,0.884,Attended benefits webinar
17378,36,Female,Married,77709.7,Full-time,Midwest,No,1.5,1,2024-10-20,2024-10-07,Email,silver plan,Third-Party,1,0.99,Attended benefits webinar
13667,61,Female,Single,55735.32,Full-time,Midwest,Yes,8.5,1,2024-10-20,2024-09-30,sms,standard,Employer-Sponsored,1,0.796,No response to first outreach
18570,43,Male,Single,66977.72,Full-time,Northeast,Yes,2.0,1,20/05/2024,2024-04-28,Email,silver plan,Direct,1,0.817,Attended benefits webinar
18822,27,Male,Married,88101.96,Full-time,Northeast,No,3.8,0,2024-06-16,2024-06-08,email,Gold Plan,Third-Party,0,0.149,Attended benefits webinar
18427,22,Male,Single,47304.0,Full-time,Midwest,No,5.9,0,2024-11-03,2024-10-09,Call,Basic,Third-Party,1,0.298,Attended benefits webinar
11343,30,Male,Single,54995.9,Full-time,South,Yes,1.3,0,2024-01-27,2024-01-13,EMAIL,,Third-Party,1,,
19821,48,Female,Married,55411.27,Part-time,West,Yes,1.1,0,2024-07-08,2024-06-20,EMAIL,Silver,Employer-Sponsored,0,0.05,
12051,63,Male,Married,59484.39,Full-time,Midwest,No,23.5,0,15/12/2024,2024-11-24,Email,STANDARD,Third-Party,0,0.113,Attended benefits webinar
12833,22,Male,Single,67908.39,Full-time,Northeast,Yes,16.1,1,23/05/2024,2024-05-20,Phone,STANDARD,Direct,-1,0.897,Requested more time
17027,26,Female,Divorced,69903.53,Contract,West,No,0.1,0,06-Apr-2024,2024-03-08,Email,standard,Employer-Sponsored,-1,0.01,Requested more time
18313,52,Male,Single,43496.83,Full-time,West,Yes,3.8,1,2024-09-20,2024-09-13,EMAIL,Bronze,Employer-Sponsored,1,0.936,No response to first outreach
10074,37,Female,Divorced,39518.31,Part-time,South,No,14.9,0,07-Sep-2024,2024-08-12,sms,basic,Direct,0,0.085,Follow-up scheduled
11490,38,Female,Married,94198.46,Full-time,Northeast,No,4.2,1,2024-12-11,2024-11-20,phone,premium plan,Employer-Sponsored,0,0.902,Spouse covered elsewhere
18109,41,Female,Married,57626.78,Part-time,Northeast,Yes,14.3,0,2024-08-30,2024-08-01,Call,Silver,Third-Party,-1,0.195,Declined - cost concern
10826,60,Female,Married,51529.25,Part-time,Northeast,No,1.4,0,2024-10-05,2024-09-15,Phone,,Direct,0,0.231,No response to first outreach
14417,50,Male,Single,75853.16,Contract,West,No,2.7,0,2024-05-22,2024-05-05,PHONE,STANDARD,Employer-Sponsored,0,0.196,Follow-up scheduled
17349,39,Male,Single,84064.98,Full-time,South,No,7.4,1,2024-11-03,2024-10-14,Email,STANDARD,Third-Party,-1,0.804,No response to first outreach
14082,41,Female,Single,51307.9,Full-time,South,No,1.7,0,2024-10-27,2024-10-24,email,Basic,Third-Party,1,0.111,Follow-up scheduled
10493,57,Male,Married,57879.43,Part-time,West,No,5.4,0,2024-04-19,2024-04-02,sms,silver plan,Employer-Sponsored,0,0.2,Requested more time
10736,51,Male,Single,72041.88,Part-time,Northeast,No,2.2,0,2024-10-05,2024-10-02,sms,STANDARD,Employer-Sponsored,0,0.083,Follow-up scheduled
15187,43,Female,Married,65905.96,Full-time,Northeast,Yes,2.8,1,2024-10-05,2024-09-18,Phone,Silver,Direct,1,0.848,Attended benefits webinar
13570,58,Male,Divorced,61828.09,Full-time,Midwest,Yes,0.2,1,04-Jan-2024,2023-12-28,email,Silver,Employer-Sponsored,-1,0.811,Follow-up scheduled
15541,41,Female,Single,44648.16,Contract,South,Yes,2.5,0,2024-02-07,2024-01-30,,Basic,Third-Party,0,0.037,Follow-up scheduled
17592,25,Male,Single,55021.73,Part-time,Northeast,Yes,0.1,0,2024-02-24,2024-02-18,EMAIL,STANDARD,Employer-Sponsored,-1,,Spouse covered elsewhere
10650,34,Male,Single,47120.65,Full-time,West,Yes,4.1,1,,2024-04-01,Phone,Bronze,Third-Party,-1,,
15723,43,Female,Married,57545.67,Part-time,Midwest,Yes,0.0,0,2024-07-23,2024-07-08,,Standard,Direct,-1,0.154,Declined - cost concern
16640,36,Male,Single,76733.99,Full-time,Northeast,Yes,3.0,1,2024-06-19,2024-05-21,e-mail,standard,Direct,0,0.894,Attended benefits webinar
17745,47,Male,Married,71481.1,Full-time,Midwest,Yes,8.0,1,2024-08-28,2024-08-14,Email,STANDARD,Third-Party,0,0.83,
13465,59,Male,Married,70209.33,Full-time,South,No,3.5,1,2024-08-05,2024-07-10,SMS,Silver,Direct,1,0.911,Declined - cost concern
16215,52,Female,Married,52442.71,Full-time,Northeast,Yes,8.6,1,2024-07-15,2024-06-28,none,BASIC,Third-Party,1,0.811,
12749,33,Male,Married,85472.86,Contract,Northeast,No,7.3,0,2024-01-09,2024-01-04,phone,Premium,Third-Party,0,0.15,Follow-up scheduled
14352,43,Male,Married,84577.38,Contract,South,Yes,0.6,1,16/11/2024,2024-11-14,phone,STANDARD,Third-Party,-1,0.722,
14885,54,Male,Single,47295.43,Full-time,Northeast,Yes,1.4,1,27/05/2024,2024-05-19,EMAIL,BASIC,Employer-Sponsored,-1,0.806,
18044,46,Male,Single,41453.04,Full-time,West,Yes,1.6,1,,2024-11-17,EMAIL,basic,Third-Party,-1,0.91,Requested more time
16851,44,Female,Divorced,64154.12,Full-time,Northeast,No,0.4,1,2024-07-04,2024-06-10,Text,Standard,Employer-Sponsored,-1,0.938,No response to first outreach
14709,32,Male,Married,92383.46,Contract,Northeast,Yes,2.1,1,2024-04-08,2024-03-20,EMAIL,PREMIUM,Employer-Sponsored,-1,0.828,Requested more time
14222,50,Male,Married,62169.97,Full-time,South,Yes,6.7,1,,2024-11-12,N/A,Standard,Employer-Sponsored,1,0.811,Requested more time
14529,56,Female,Married,43251.85,Full-time,West,Yes,2.0,1,31-Jan-2024,2024-01-08,none,,Employer-Sponsored,1,0.905,Declined - cost concern
12355,42,Female,Married,76330.44,Full-time,West,Yes,4.5,1,2024-02-01,2024-01-26,SMS,STANDARD,Direct,1,,Requested more time
15879,34,Female,Single,45588.27,Full-time,West,No,2.3,0,2024-09-26,2024-09-09,Text,Basic,Direct,0,0.258,No response to first outreach
14045,31,Female,Divorced,49175.82,Full-time,Northeast,No,3.6,0,05/07/2024,2024-06-27,EMAIL,basic,Third-Party,0,0.188,Declined - cost concern
13760,58,Male,Married,42971.27,Full-time,West,No,0.8,0,2024-06-20,2024-06-08,SMS,Bronze,Employer-Sponsored,-1,0.317,Requested more time
15363,42,Male,Single,56769.64,Part-time,South,No,5.3,0,2024-04-23,2024-04-17,Call,STANDARD,Third-Party,0,0.261,Follow-up scheduled
10774,26,Female,Single,72723.41,Full-time,Midwest,No,1.4,0,2024-12-20,2024-11-30,none,Standard,,-1,0.164,No response to first outreach
10026,43,Female,Single,50391.74,Full-time,Northeast,Yes,2.7,1,20-Dec-2024,2024-12-09,e-mail,BASIC,Direct,1,,No response to first outreach
14762,53,Female,Divorced,64087.19,Contract,Northeast,No,4.7,0,2024-03-20,2024-02-29,phone,STANDARD,,1,0.059,Declined - cost concern
13087,29,Female,Single,49535.78,Full-time,South,Yes,2.5,0,2024-11-09,2024-10-27,SMS,Bronze,Third-Party,-1,0.115,Attended benefits webinar
12058,47,Male,Single,64307.92,Full-time,Midwest,Yes,1.4,1,2024-11-29,2024-12-04,Email,Silver,Third-Party,1,0.821,Requested more time
16089,41,Female,Divorced,67028.77,Full-time,South,No,7.1,1,05/08/2024,2024-08-04,,silver plan,Employer-Sponsored,1,0.878,Declined - cost concern
17920,47,Female,Single,74328.96,Full-time,Midwest,No,5.7,1,2024-10-27,2024-10-19,,Silver,Employer-Sponsored,1,0.95,Requested more time
13873,31,Male,Widowed,90148.65,Part-time,South,Yes,1.1,1,2024-08-01,2024-07-19,phone,Premium,Third-Party,1,,Follow-up scheduled
16729,45,Female,Married,42272.52,Full-time,Midwest,Yes,0.6,1,2024-11-25,2024-11-08,None,,Direct,-1,0.875,Spouse covered elsewhere
12923,54,Female,Married,88474.36,Full-time,Midwest,Yes,2.3,1,2024-06-27,2024-06-18,email,gold,Direct,0,0.947,Follow-up scheduled
13391,53,Other,Single,61042.77,Full-time,Midwest,No,0.3,1,03/02/2024,2024-01-20,Email,standard,Direct,-1,0.876,Attended benefits webinar
13059,64,Male,Single,57118.64,Full-time,Midwest,Yes,1.0,1,2024-03-10,2024-02-25,Text,Silver,Direct,1,0.99,No response to first outreach
15212,46,Female,Married,64907.41,Full-time,South,Yes,2.7,1,2024-09-21,2024-08-23,email,standard,Third-Party,-1,0.99,
16289,63,Other,Single,80455.73,Full-time,Northeast,Yes,0.0,1,28/09/2024,2024-09-24,e-mail,Silver,Employer-Sponsored,-1,0.863,Spouse covered elsewhere
17582,33,Male,Divorced,61228.81,Full-time,Midwest,No,10.3,1,2024-06-29,2024-06-27,e-mail,Standard,Direct,1,0.884,Attended benefits webinar
17832,62,Female,Married,60514.65,Full-time,South,Yes,7.3,1,2024-11-09,2024-10-21,SMS,Silver,Third-Party,1,0.99,Attended benefits webinar
14179,63,Male,Single,79202.91,Full-time,South,No,9.2,1,2024-02-16,2024-02-05,e-mail,Standard,Third-Party,-1,0.99,No response to first outreach
12367,42,Other,Married,50574.63,Part-time,South,No,0.1,0,2024-04-26,2024-04-06,N/A,BASIC,Direct,-1,0.168,Attended benefits webinar
10658,51,Other,Married,51291.45,Contract,South,No,2.6,0,12/06/2024,2024-05-14,EMAIL,Bronze,Direct,0,0.172,Follow-up scheduled
19307,38,Male,Married,76915.4,Full-time,Midwest,No,1.6,1,2024-11-09,2024-10-21,none,STANDARD,Third-Party,1,0.986,Declined - cost concern
11786,57,Male,Married,69641.98,Part-time,South,Yes,9.7,1,2024-03-15,2024-02-29,None,standard,Employer-Sponsored,1,0.953,Requested more time
19460,48,Male,Single,60033.46,Full-time,Midwest,Yes,0.8,1,2024-12-25,2024-12-05,EMAIL,silver plan,Employer-Sponsored,-1,0.973,
17534,41,Female,Single,70987.93,Full-time,Midwest,Yes,4.3,1,,2024-04-21,EMAIL,Silver,Direct,-1,0.99,Declined - cost concern
19794,22,Male,Single,67951.93,Full-time,Northeast,No,10.0,0,2024-10-07,2024-10-06,phone,STANDARD,Direct,0,0.309,Requested more time
16932,55,Male,Widowed,36832.63,Full-time,Midwest,Yes,11.3,1,13-Jan-2024,2023-12-29,PHONE,Basic,Direct,1,0.99,Attended benefits webinar
19017,36,Male,Single,58571.97,Full-time,West,Yes,3.0,1,,2024-03-22,Phone,STANDARD,Direct,1,0.974,
17526,44,Female,Single,68986.32,Contract,South,Yes,8.1,1,20-Nov-2024,2024-10-26,email,silver plan,Employer-Sponsored,1,,No response to first outreach
16975,33,Female,Single,50468.12,Full-time,Midwest,Yes,5.2,1,2024-05-30,2024-05-22,email,,Third-Party,1,,Requested more time
19793,55,Female,Married,63459.47,Full-time,Midwest,No,12.0,1,2024-02-15,2024-01-22,sms,Standard,Direct,1,0.99,No response to first outreach
15919,42,Female,Married,94609.19,Part-time,Northeast,Yes,1.0,1,04/01/2024,2023-12-25,email,PREMIUM,Third-Party,1,0.83,Declined - cost concern
19262,25,Female,Widowed,70239.71,Full-time,Northeast,Yes,4.9,1,2024-08-17,2024-07-23,PHONE,Standard,Direct,0,0.982,Spouse covered elsewhere
18819,44,Female,Married,64874.25,Full-time,Midwest,No,1.1,1,2024-03-27,2024-03-08,Text,STANDARD,Direct,-1,0.958,No response to first outreach
15034,52,Male,Single,53324.79,Full-time,Midwest,No,13.2,0,28/04/2024,2024-04-27,EMAIL,Bronze,Third-Party,1,,Spouse covered elsewhere
16401,27,Male,Married,78950.73,Full-time,South,Yes,0.3,1,2024-03-01,2024-02-17,e-mail,Standard,Employer-Sponsored,-1,0.872,Requested more time
16226,51,Female,Divorced,66523.65,Full-time,Midwest,Yes,7.7,1,08/11/2024,2024-10-13,Phone,silver plan,Employer-Sponsored,1,0.916,
16756,52,Male,Single,69098.81,Full-time,South,Yes,3.0,1,,2024-10-15,e-mail,STANDARD,Direct,1,0.769,Attended benefits webinar
19451,37,Female,Single,60729.32,Part-time,Midwest,Yes,1.5,1,2024-11-01,2024-10-10,e-mail,Silver,Third-Party,-1,0.808,Requested more time
10910,44,Male,Single,57584.06,Full-time,West,Yes,0.2,1,2024-12-17,2024-11-26,email,STANDARD,Direct,-1,0.949,Attended benefits webinar
15854,30,Male,Married,45693.61,Full-time,West,No,2.5,0,02/05/2024,2024-04-21,email,Bronze,Employer-Sponsored,-1,0.147,
15295,43,Male,Married,49071.15,Full-time,Midwest,No,1.3,0,2024-04-29,2024-04-15,Email,basic,Third-Party,-1,0.248,Attended benefits webinar
11979,31,Male,Single,76015.06,Full-time,Northeast,Yes,2.5,1,2024-08-14,2024-08-04,Phone,standard,Direct,1,0.8,Follow-up scheduled
10933,55,Male,Married,85873.16,Contract,West,No,8.0,0,2024-03-07,2024-03-01,e-mail,premium plan,Direct,1,0.196,Follow-up scheduled
16492,58,Other,Single,70547.52,Part-time,South,Yes,1.7,1,,2024-11-16,email,silver plan,Employer-Sponsored,1,,Follow-up scheduled
11975,32,Male,Single,67566.49,Part-time,Northeast,No,3.7,0,2024-11-13,2024-10-23,Text,Silver,Direct,-1,0.244,Spouse covered elsewhere
11946,59,Female,Divorced,58702.16,Contract,West,Yes,0.1,0,29/06/2024,2024-06-03,Text,silver plan,Employer-Sponsored,-1,0.105,Declined - cost concern
16945,59,Male,Single,49797.86,Full-time,Northeast,Yes,1.5,1,2024-02-15,2024-01-26,email,Basic,Employer-Sponsored,1,0.958,Requested more time
11421,32,Male,Married,72973.16,Part-time,South,Yes,1.1,1,2024-02-06,2024-01-16,Text,Standard,Employer-Sponsored,1,0.789,Declined - cost concern
11537,53,Male,Married,63251.85,Full-time,Midwest,Yes,0.2,1,2024-06-22,2024-06-03,Email,Standard,Third-Party,-1,0.885,Requested more time
17728,23,Male,Married,72512.17,Full-time,South,No,1.0,0,2024-11-20,2024-10-29,Email,Standard,Third-Party,0,0.334,Attended benefits webinar
17354,56,Female,Widowed,66475.38,Full-time,Midwest,Yes,1.6,1,11/05/2024,2024-05-01,Call,Silver,Direct,1,0.819,Follow-up scheduled
17683,35,Female,Single,85010.49,Contract,West,No,3.0,0,2024-01-17,2024-01-04,email,Gold,Direct,-1,0.066,Requested more time
16535,47,Other,Single,86902.6,Full-time,Northeast,No,3.4,1,2024-06-23,2024-05-28,e-mail,Gold,Direct,1,0.99,Attended benefits webinar
19807,31,Male,Single,51913.2,Part-time,Midwest,No,2.7,0,18-Feb-2024,2024-01-27,e-mail,Bronze,Employer-Sponsored,0,0.146,No response to first outreach
